,单价,地址,小区,年份,总价,户型,朝向,标题,楼层,面积
4811,15771,关山-光谷一路和南湖大道交汇处(黄龙山隧道旁),顺民宜盛花园,2014年建,135.0,2室2厅,南向,宜盛花园 地铁口附近 关南社区 城市之光 精装仅135万,中层（共31层）,85.6
4812,15094,民族大道-民族大道318号,丽岛美生,2015年建,88.0,1室1厅,南向,"丽岛美生小房子,爱心装修,贴近生活,拎包入住,洒脱无比。",中层（共18层）,58.3
4813,21622,光谷-南湖大道102号,江南家园,2008年建,200.0,2室2厅,南北向,"江南家园精装大2房,双,光谷十小,随时看,无税",中层（共11层）,92.5
4814,16304,民族大道-光谷民族大道888号,锦绣龙城,2009年建,150.0,2室2厅,南北向,针房源 精装大两房两房 锦绣龙城 满二无税 有钥匙 全天看,低层（共33层）,92.0
4815,19104,关山-东湖新技术开发区关山一路1号,蓝域拿铁公寓,2009年建,128.0,2室1厅,南北向,关山大道 清江山水旁拿铁公寓 精装两房 满二 特价处理,中层（共6层）,67.0
4816,16062,光谷东-光谷三路与高新三路交汇处(奥体中心东侧500,光谷澎湃城奥山府,2018年建,310.0,4室2厅,南北向,"光谷东仅有在售新房别墅,澎湃城奥山府 双拼四合墅,内置电梯",高层（共20层）,193.0
4817,16667,民族大道-光谷民族大道888号,锦绣龙城,2009年建,80.0,1室1厅,南向,锦绣龙城 全新装修标准1房1厅 满2年 随时看房,低层（共29层）,48.0
4818,15116,光谷东-光谷七路(神墩二路以南、高新二路以北),桃花源,2013年建,65.0,1室1厅,南北向,"光谷东地铁口精装修一室一厅,满二满二满二,只售65万元",中层（共26层）,43.0
4819,12670,光谷东-花城大道9号(软件新城公交站旁),亿达云山湖,2017年建,140.0,3室2厅,南北向,15万 花山新城 亿达云山湖 一梯二户 毛坯三房两卫,低层（共11层）,110.5
4820,20074,光谷-康泰路与荣院路交汇处(柳林雅居对面),金地天悦,2012年建,162.0,2室2厅,南北向,真实在售 光谷民大旁 金地天悦 精装两室 房东底价出售,低层（共33层）,80.7
4821,15221,光谷东-高新二路省奥体中心东侧500米(奥体中心旁),光谷满庭春MOMΛ,2016年建,172.0,3室2厅,南北向,光谷东 MOMA满庭春113平全新毛坯 通风好 采光好 业主急售,低层（共33层）,113.0
4822,13978,光谷东-花山生态新城花城大道1号(严西湖大桥下桥处),联投花山郡,2015年建,130.0,3室2厅,南北向,联投花山郡 单价10500 地铁湖景房 买到就是赚到,低层（共6层）,93.0
4823,12587,民族大道-民院路与政院路的交汇处,长城别苑,2009年建,180.0,4室2厅,南向,中南财大体育馆旁精装三房南北通透证满二看房有钥匙,高层（共19层）,143.0
4824,15769,民族大道-光谷民族大道888号,锦绣龙城,2013年建,205.0,3室2厅,南北向,"zhen实房源不闹眼子!户型方正,南北通透换房急售!可做四房",高层（共11层）,130.0
4825,18750,光谷-高新大道与教育中路交汇处(光谷九小旁),国创光谷上城,2017年建,180.0,3室2厅,南向,"国创光谷上城,清水中等装小三房,户型方正,采光充足",中层（共33层）,96.0
4826,14824,民族大道-龙城路与天际路交汇处,宝业光谷丽都,2014年建,126.0,2室1厅,南向,�w实房源宝业光谷丽都机会房错过就没了不是出国不会这个价卖,中层（共32层）,85.0
4827,16111,民族大道-龙城路与天际路交汇处(锦绣龙城旁),光谷地产梅花坞,2016年建,145.0,2室2厅,南北向,"中南财大,梅花坞,精装朝南两房,两证两年。首付仅需52万",中层（共24层）,90.0
4828,21667,光谷-雄楚大街888号(武汉工程大学正对面),金地雄楚1号,2014年建,260.0,3室2厅,南北向,光谷雄楚大道 金地雄楚一号金地天悦 南北三室 满二 全新精装修,高层（共32层）,120.0
4829,21538,光谷-新竹路6号,金地阳光城,2006年建,280.0,3室2厅,南北向,金地阳光城光谷130平280万2证无税随时看房。,低层（共6层）,130.0
4830,17925,关山-东湖开发区光谷软件园三路10号,清江山水,2020年建,190.0,3室2厅,南向,真实价格 业主诚心出售 2证无税 产权清晰 拎包入住 品牌家具,中层（共19层）,106.0
4831,17424,光谷东-高新大道与光谷六路交汇处(东湖高新管委会东侧,中建光谷之星,2017年建,230.0,3室2厅,南北向,可按揭中建光谷之星 毛坯大三房 好楼层 南北通透 有钥匙,中层（共33层）,132.0
4832,13427,光谷东-花山生态新城花城大道1号(严西湖大桥下桥处),联投花山郡,2018年建,192.0,3室2厅,南北向,联投花山郡 仅剩5栋 毛坯均价10500 提前预定,中层（共34层）,143.0
4833,12632,光谷东-花山生态新城严西湖大桥东侧桥头(花城大道与花,碧桂园生态城左岸,2016年建,120.0,3室2厅,南北向,急售光谷花山河正地铁口 碧桂园生态城左岸 精装湖景地铁三房,低层（共32层）,95.0
4834,14872,民族大道-光谷民族大道888号,锦绣龙城,2013年建,116.0,2室1厅,南向,锦绣龙城精装两房超低价交通方便环境优美配套齐全,中层（共32层）,78.0
4835,15244,光谷东-光谷七路(神墩二路以南、高新二路以北),桃花源,2014年建,125.0,2室2厅,南向,桃花源北区128万 2室2厅1卫 住家精装修 有钥匙带您看,低层（共18层）,82.0
4836,14405,民族大道-洪山光谷关山水蓝路水蓝郡・左岸附近,锦绣良缘,2002年建,138.0,2室2厅,南北向,光谷软件园财大自由城旁 锦绣良缘无税两房精装复式 送大露台,高层（共6层）,95.8
4837,18877,光谷-光谷一路与荷叶山路交汇处(光谷八小对面),万科嘉园光谷的光,2017年建,158.0,3室2厅,南向,"万科嘉园 精装小三房, 有钥匙 品牌物业,诚心出售",高层（共34层）,83.7
4838,17500,光谷东-驿山南路与神墩一路交汇处,龙湖新壹城,2013年建,70.0,2室1厅,南向,"光谷H+5.4米复式公寓,双地铁,民水民电",中层（共22层）,40.0
4839,18065,鲁巷-雄楚大道958号,创客广场,2018年建,56.0,1室1厅,南向,"首付十万起 光谷步行街旁精装修 小户型,双地铁,不不限贷",高层（共28层）,31.0
4840,14737,光谷东-花城大道9号(软件新城公交站旁),亿达云山湖,2017年建,140.0,3室2厅,南北向,亿达云山湖 豪装三房 中间楼层 一梯两户 临山进水 诚心出售,中层（共11层）,95.0
4841,15421,光谷东-高新大道光谷六路与神墩二路交汇处(中国十五冶,朗诗里程,2016年建,165.0,3室2厅,南北向,拒绝虚假房源朗诗里程107毛坯户型房东挥泪甩卖看房方便,中层（共28层）,107.0
4842,13402,光谷东-花山生态新城严西湖大桥东侧桥头(花城大道与花,碧桂园生态城,2015年建,130.0,3室2厅,南向,花山碧桂园生态城观澜 开发商精装 3室2厅 随时看房,高层（共28层）,97.0
4843,7885,光谷-高新大道糊口站A出口,鑫谷广场,2018年建,41.0,1室2厅,南北向,"光谷一路地铁口42平米总价41万,即买即赚欢迎预约看房",中层（共19层）,52.0
4844,22963,关山-关山大道与关南园路路口东行200米(光谷六小,万科城花�Z苑,2015年建,248.0,3室2厅,南向,"忍痛割爱,看中就签,精装大三房,看中诚意出售随时看",中层（共33层）,108.0
4845,18814,光谷-雄楚大街888号(武汉工程大学正对面),金地雄楚1号,2014年建,222.0,3室2厅,南北向,光谷工程大学旁金地雄楚一号精装三房118户型南北通透随时看房,高层（共33层）,118.0
4846,27717,光谷-关山大道332号(新竹路与关山大道交汇处),保利时代,2015年建,255.0,3室2厅,南向,93平米小三房 不临街 带精装 满两年 税费少,低层（共34层）,92.0
4847,25411,关山-东湖开发区关山一路369号,金地太阳城,2003年建,105.0,1室1厅,南北向,上新+关山大道上+1小旁+保利时代K11旁+中间位置+居家保养+急售,低层（共11层）,41.32
4848,21194,关山-雄楚大道与珞新路交汇处(距光谷步行街约150,光谷汇景,2018年建,142.0,2室2厅,南向,"新房无任何税费,售楼部直售,来电即享,团购优惠 新房无任何",中层（共33层）,67.0
4849,26866,金融港-东湖新技术开发区大学园路1号,万科城市花园,2007年建,360.0,3室2厅,南北向,万科城市花园THS+豪华装修+满二无税+九成新+业主诚心急售,中层（共4层）,134.0
4850,13750,光谷东-花山生态新城严西湖大桥东侧桥头(花城大道与花,碧桂园生态城左岸,2016年建,132.0,3室2厅,南北向,碧桂园生态城左岸 精装三房一卫 宽楼间距,高层（共32层）,96.0
4851,18947,光谷-东湖新技术开发区雄楚大道908号,金地中心城,2010年建,216.0,3室2厅,南北向,金地中心城 南北通透三房 带入户花园 满二 税费少216万,中层（共33层）,114.0
4852,17614,民族大道-天际路与庙山中路交汇处(华师一附中以西600,名湖豪庭,2015年建,155.0,2室2厅,南向,"名湖豪庭,硬装小三房,高楼层,一线湖景房,面朝韵湖公园。",高层（共34层）,88.0
4853,18269,关山-高新二路和光谷一路交汇处,和昌光谷未来城,2020年建,190.0,3室2厅,南北向,和昌光谷未来城 金融港旁 交通便利 配套齐全 买房送家电,中层（共30层）,104.0
4854,22027,金融港-东湖新技术开发区大学园路1号,万科红郡,2013年建,160.8,2室2厅,南北向,红郡新出首付58万两房+送15万家具家私+只卖8天+业主换房直降15万,中层（共32层）,73.0
4855,23505,光谷-关山大道332号(新竹路与关山大道交汇处),保利时代,2015年建,228.0,3室2厅,南向,3房2厅业主急售 去上海买房 此价只卖1周 付款方式好价格还能谈,高层（共33层）,97.0
4856,23601,关山-关山大道与关南园路路口东行200米(光谷六小,万科城花�Z苑,2015年建,248.0,3室2厅,南北向,软件园 万科城花�Z苑 南北通透大三房 房东外地置换,高层（共27层）,105.08
4857,18876,光谷东-高新大道光谷六路与神墩二路交汇处(中国十五冶,朗诗里程,2017年建,168.0,3室2厅,南北向,地铁口小三房豪装秒杀价南北通透朗诗里程买到就是赚到,低层（共34层）,89.0
4858,17241,民族大道-光谷民族大道888号,锦绣龙城,2009年建,150.0,2室2厅,南北向,新上房源 证满二 龙城的两房户型 南北通透 双阳台 公摊小,高层（共11层）,87.0
4859,19268,金融港-光谷一路与高新六路交汇处(2号线南延长线佛祖,当代国际城,2016年建,158.0,2室2厅,南北向,"金融港,附近.2号地铁口便宜2房,居家,手慢无",高层（共30层）,82.0
4860,23497,光谷-雄楚大道1008号(关山中学旁),万科锦程,2016年建,258.0,3室2厅,南北向,万科锦程精装大三房带暖气房东低价出售,中层（共34层）,109.8
4861,15625,金融港-高新四路以南、光谷一路以东(联想产业基地对面,旭辉御府,2015年建,125.0,2室2厅,南北向,光谷金融港2号1号线高新四路旭辉御府刚需两房中装125万急急,高层（共32层）,80.0
4862,14839,光谷东-花城大道与梅城路交汇处(花山生态艺术馆旁),万科花山紫悦湾,2017年建,138.0,3室2厅,南北向,急售 万科花山紫悦湾 精装三房 南北通透户型 品质小区 看房方便,中层（共16层）,93.0
4863,16629,民族大道-光谷民族大道888号,锦绣龙城,2014年建,148.0,2室2厅,南北向,锦绣龙城 业主自住精装 两证满两年 小区中间位置 看房方便,低层（共32层）,89.0
4864,20659,光谷-雄楚大街888号(武汉工程大学正对面),金地雄楚1号,2014年建,188.0,2室2厅,南向,光谷 金地天悦旁金地雄楚一号 精装修 中高楼层 满两年,高层（共33层）,91.0
4865,24255,光谷-关山大道332号(新竹路与关山大道交汇处),保利时代,2014年建,228.0,3室2厅,南向,上新+业主周转急急急+保利时代+94平毛坯3房+满2少税,高层（共34层）,94.0
4866,18989,光谷-南湖大道102号,江南家园,2002年建,248.0,3室2厅,南北向,江南家园电梯房 业主自住精装修可直接拎包入住 都没,中层（共11层）,130.6
4867,17471,光谷-科技新城华光大道特1号,学府佳园,2000年建,152.0,2室2厅,南北向,"佳园精致2房新鲜出炉,南北通透,中间楼层,Di铁房,速来看房!",中层（共8层）,87.0
4868,21627,光谷-关山大道与纺织路路口西行100米(武汉职业技,金地格林东郡,2017年建,210.0,3室2厅,南向,急卖 光谷关山 金地格林东郡 精装三房 降15万 有钥匙,高层（共34层）,97.1
4869,18478,光谷东-花城大道与梅城路交汇处(花山生态艺术馆旁),万科花山紫悦湾,2018年建,255.0,4室2厅,南北向,万科花山紫悦湾洋房 一楼带花园 经典户型 看房方便有钥匙!,低层（共5层）,138.0
4870,22485,光谷-光谷大道19号(光谷大道与高新大道交汇处),金鑫国际,2016年建,150.0,3室2厅,南向,"采光好,无遮挡,视野开阔,三环边上,交通便利",高层（共34层）,66.71
4871,15862,民族大道-民族大道与庙山中路交汇处以西1公里(湿地公园,天祥尚府,2012年建,118.0,2室2厅,南向,光谷软件园 清江山水锦绣龙城旁 天祥尚府 华师汤逊湖 满2,中层（共34层）,74.39
4872,23077,关山-关山大道与纺织路交汇处(金地格林东郡旁),红枫金座,2019年建,90.0,1室1厅,东南向,红枫金座 70年产权住宅 精装修 小户型 学/区/房光谷一/小,中层（共30层）,39.0
4873,21333,关山-关山大道与关南园路路口东行200米(光谷六小,万科城花�Z苑,2014年建,160.0,2室2厅,南向,六小旁 万科城花�Z苑 精装两房 75�O业主诚心急售 就卖160万,中层（共34层）,75.0
4874,15408,民族大道-光谷民族大道888号,锦绣龙城,2011年建,133.0,2室2厅,南北向,3.6号新上 不临三环不靠铁路 精装两居室 首付加后期仅需35万办完,中层（共32层）,86.32
4875,19120,光谷东-珊瑚北路与九峰二路交汇处(新能源研究院北侧),北大资源山水年华,2017年建,239.0,3室2厅,南北向,亏本急售北大资源山水年华一楼洋房 前后花园 带150平地下室,低层（共7层）,125.0
4876,24787,关山-东湖新技术开发区关山大道349号,光谷新世界,2014年建,233.0,2室2厅,南向,惊爆!!光谷1小 新世界 产证满二 园林式精装两房 视野开阔,高层（共18层）,94.0
4877,18235,光谷东-光谷四路省奥体中心东侧800m(高新四路与光,绿地国际理想城,2018年建,310.0,4室2厅,南北向,双地铁口 花园洋房秒杀价 南北通透绿地理想城 买到就赚到,低层（共6层）,170.0
